contractSymbol,ticker,lastTradeDate,expiryDate,strike,lastPrice,bid,ask,mid,volume,openInterest,impliedVolatility,last close,optionType,yFinance_dividend_yield
PFE230623C00027000,PFE,2023-05-22 16:29:11,2023-06-23,27.0,11.1,12.25,12.55,12.4,0.0,1,1.8437507812499998,39.34000015258789,calls,0.04100999814630667
PFE230623C00028000,PFE,2023-05-17 15:51:30,2023-06-23,28.0,8.8,11.95,12.45,12.2,0.0,1,3.1601583496093753,39.34000015258789,calls,0.04100999814630667
PFE230623C00030000,PFE,2023-06-14 14:18:58,2023-06-23,30.0,9.86,9.35,9.5,9.425,1.0,2,1.4765651171875,39.34000015258789,calls,0.04100999814630667
PFE230623C00031000,PFE,2023-06-02 14:49:49,2023-06-23,31.0,7.66,8.2,8.55,8.375,1.0,1,1.140629296875,39.34000015258789,calls,0.04100999814630667
PFE230623C00032000,PFE,2023-06-12 13:47:05,2023-06-23,32.0,7.15,7.35,7.55,7.449999999999999,0.0,1,1.2421912890624998,39.34000015258789,calls,0.04100999814630667
PFE230623C00033000,PFE,2023-06-12 14:02:58,2023-06-23,33.0,6.45,6.35,6.5,6.425,3.0,6,1.0312548437500002,39.34000015258789,calls,0.04100999814630667
PFE230623C00033500,PFE,2023-06-20 17:06:39,2023-06-23,33.5,6.11,5.85,5.95,5.9,15.0,15,0.8945323046874999,39.34000015258789,calls,0.04100999814630667
PFE230623C00034000,PFE,2023-06-14 14:55:33,2023-06-23,34.0,5.73,5.35,5.65,5.5,1.0,28,1.0312548437500002,39.34000015258789,calls,0.04100999814630667
PFE230623C00034500,PFE,2023-06-14 17:07:36,2023-06-23,34.5,5.3,4.8,5.05,4.925,0.0,6,0.8164080859374999,39.34000015258789,calls,0.04100999814630667
PFE230623C00035000,PFE,2023-06-20 15:01:10,2023-06-23,35.0,4.74,4.35,4.5,4.425,11.0,0,0.7460962890625,39.34000015258789,calls,0.04100999814630667
PFE230623C00035500,PFE,2023-06-15 19:16:08,2023-06-23,35.5,4.2,3.65,4.0,3.825,0.0,0,0.79101771484375,39.34000015258789,calls,0.04100999814630667
PFE230623C00036000,PFE,2023-06-16 19:53:02,2023-06-23,36.0,4.23,3.25,3.55,3.4,2.0,53,0.5546919531250001,39.34000015258789,calls,0.04100999814630667
PFE230623C00036500,PFE,2023-06-20 19:06:31,2023-06-23,36.5,3.27,2.83,2.93,2.88,1.0,0,0.5351608984375,39.34000015258789,calls,0.04100999814630667
PFE230623C00037000,PFE,2023-06-20 17:45:55,2023-06-23,37.0,2.74,2.36,2.48,2.42,11.0,363,0.52539537109375,39.34000015258789,calls,0.04100999814630667
PFE230623C00037500,PFE,2023-06-20 16:54:52,2023-06-23,37.5,2.15,1.82,2.03,1.9249999999999998,19.0,34,0.49414568359375005,39.34000015258789,calls,0.04100999814630667
PFE230623C00038000,PFE,2023-06-20 19:53:10,2023-06-23,38.0,1.54,1.36,1.49,1.425,132.0,901,0.36914693359375,39.34000015258789,calls,0.04100999814630667
PFE230623C00038500,PFE,2023-06-20 19:59:06,2023-06-23,38.5,0.97,0.94,1.01,0.975,545.0,186,0.2929758203124999,39.34000015258789,calls,0.04100999814630667
PFE230623C00039000,PFE,2023-06-20 19:57:48,2023-06-23,39.0,0.55,0.52,0.58,0.55,186.0,2911,0.23633576171874998,39.34000015258789,calls,0.04100999814630667
PFE230623C00039500,PFE,2023-06-20 19:58:50,2023-06-23,39.5,0.26,0.25,0.26,0.255,465.0,709,0.20313296874999998,39.34000015258789,calls,0.04100999814630667
PFE230623C00040000,PFE,2023-06-20 19:59:17,2023-06-23,40.0,0.1,0.1,0.11,0.10500000000000001,3626.0,4778,0.20703917968749996,39.34000015258789,calls,0.04100999814630667
PFE230623C00040500,PFE,2023-06-20 19:56:49,2023-06-23,40.5,0.05,0.04,0.05,0.045,2235.0,2618,0.22657023437499998,39.34000015258789,calls,0.04100999814630667
PFE230623C00041000,PFE,2023-06-20 19:58:11,2023-06-23,41.0,0.03,0.02,0.03,0.025,1062.0,5133,0.257819921875,39.34000015258789,calls,0.04100999814630667
PFE230623C00041500,PFE,2023-06-20 19:56:52,2023-06-23,41.5,0.01,0.01,0.02,0.015,831.0,573,0.2929758203124999,39.34000015258789,calls,0.04100999814630667
PFE230623C00042000,PFE,2023-06-20 19:38:21,2023-06-23,42.0,0.02,0.01,0.02,0.015,262.0,4364,0.3437565625,39.34000015258789,calls,0.04100999814630667
PFE230623P00038000,PFE,2023-06-20 19:57:53,2023-06-23,38.0,0.03,0.02,0.03,0.025,116.0,1144,0.22657023437499998,39.34000015258789,puts,0.04100999814630667
PFE230623P00038500,PFE,2023-06-20 19:58:11,2023-06-23,38.5,0.05,0.05,0.06,0.055,300.0,380,0.195320546875,39.34000015258789,puts,0.04100999814630667
PFE230623P00039000,PFE,2023-06-20 19:58:11,2023-06-23,39.0,0.14,0.13,0.16,0.14500000000000002,425.0,3986,0.18360191406249998,39.34000015258789,puts,0.04100999814630667
PFE230623P00039500,PFE,2023-06-20 19:59:32,2023-06-23,39.5,0.35,0.35,0.38,0.365,673.0,1703,0.17774259765625,39.34000015258789,puts,0.04100999814630667
PFE230623P00040000,PFE,2023-06-20 19:54:57,2023-06-23,40.0,0.64,0.7,0.71,0.705,364.0,774,0.15430533203125002,39.34000015258789,puts,0.04100999814630667
PFE230623P00040500,PFE,2023-06-20 19:05:16,2023-06-23,40.5,0.87,1.1,1.19,1.145,182.0,694,0.1992267578125,39.34000015258789,puts,0.04100999814630667
PFE230623P00041000,PFE,2023-06-20 15:56:42,2023-06-23,41.0,1.42,1.56,1.68,1.62,7.0,0,0.23828886718749998,39.34000015258789,puts,0.04100999814630667
PFE230623P00041500,PFE,2023-06-20 13:54:11,2023-06-23,41.5,2.0,2.07,2.17,2.12,1.0,0,0.257819921875,39.34000015258789,puts,0.04100999814630667
PFE230623P00042000,PFE,2023-06-16 16:07:20,2023-06-23,42.0,1.82,2.46,2.8,2.63,1.0,0,0.5390671093750001,39.34000015258789,puts,0.04100999814630667
PFE230623P00042500,PFE,2023-06-12 16:15:41,2023-06-23,42.5,2.53,3.1,3.2,3.1500000000000004,0.0,1,0.44922425781249997,39.34000015258789,puts,0.04100999814630667
PFE230623P00043000,PFE,2023-06-20 19:06:31,2023-06-23,43.0,3.28,3.45,3.7,3.575,11.0,0,0.500005,39.34000015258789,puts,0.04100999814630667
PFE230623P00043500,PFE,2023-06-15 14:05:45,2023-06-23,43.5,3.95,4.05,4.15,4.1,0.0,1,1.0000000000000003e-05,39.34000015258789,puts,0.04100999814630667
PFE230623P00044000,PFE,2023-06-09 15:04:03,2023-06-23,44.0,4.65,4.4,4.85,4.625,1.0,0,0.85742330078125,39.34000015258789,puts,0.04100999814630667
PFE230623P00045000,PFE,2023-06-16 15:57:50,2023-06-23,45.0,5.25,5.45,5.65,5.550000000000001,5.0,7,1.0000000000000003e-05,39.34000015258789,puts,0.04100999814630667
PFE230623P00046000,PFE,2023-05-25 13:47:05,2023-06-23,46.0,7.8,6.35,6.7,6.525,1.0,0,0.789064609375,39.34000015258789,puts,0.04100999814630667
